Number,dateReported,timeReported,startDate,offenseCode,offenseDescription,streetAddress,cityDescription,stateDescription,zipCode,geolocation,Booked,DAComplaint,Cited,burglaryFactor,felonyMisdemeanor
MP20800825,3/27/20, 7:29:00 PM,"Mar 27, 2020, 4:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1304 PRINCEWOOD LN,MODESTO,CALIFORNIA,95355,"37.68654879,-120.9757976",0,0,0,,MISDEMEANOR
MP20008957,3/27/20, 10:55:46 PM,"Mar 27, 2020, 2:00:00 PM",664 /460 (B) PC,664 /460 (B) PC ATTEMPTED BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2912,3055 FLOYD AVE,MODESTO,CALIFORNIA,95355,"37.67905089,-120.938044",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20008877,3/27/20, 1:33:00 AM,"Mar 27, 2020, 1:33:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,408 E FAIRMONT AVE,MODESTO,CALIFORNIA,95354,"37.65709205,-120.9877503",0,0,0,,MISDEMEANOR
MP20008860,3/27/20, 12:19:00 AM,"Mar 26, 2020, 7:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2909 YOSEMITE BLVD,MODESTO,CALIFORNIA,,"37.63844074,-120.9402253",0,0,0,,FELONY
MP20008879,3/27/20, 4:21:00 AM,"Mar 26, 2020, 9:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,238 SEMPLE ST,MO,,95354,"37.64788847,-120.9899808",0,0,0,,FELONY
MP20008885,3/27/20, 7:03:16 AM,"Mar 27, 2020, 7:03:16 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,509 HUMBER CT,MO,,95354,"37.6460225,-120.9512105",0,0,0,,FELONY
MP20008889,3/27/20, 8:11:50 AM,"Mar 27, 2020, 5:30:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,3112 SCENIC DR,MO,,95355,"37.65528111,-120.9365814",0,0,0,,FELONY
MP20008950,3/27/20, 10:55:00 PM,"Mar 27, 2020, 6:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2200 PLAZA PKWY,MO,,,"37.67078391,-121.033944",0,0,0,,FELONY
MP20008952,3/27/20, 11:51:00 PM,"Mar 27, 2020, 11:29:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,311 N SANTA CRUZ AVE,MODESTO,CALIFORNIA,95354,"37.6423133,-120.9746482",0,0,0,,FELONY
MP20008948,3/27/20, 10:18:01 PM,"Mar 27, 2020, 10:18:01 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2929 FLOYD AVE,MODESTO,CALIFORNIA,Not Applicable,"37.67831993,-120.9409781",0,0,0,,FELONY
MP20008963,3/28/20, 2:50:20 AM,"Mar 28, 2020, 2:50:20 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,3325 SHERWOOD AVE,MO,CALIFORNIA,95350,"37.68684068,-120.9976715",1,0,0,,FELONY
MP20008963,3/28/20, 2:50:20 AM,"Mar 28, 2020, 2:50:20 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,3325 SHERWOOD AVE,MO,CALIFORNIA,95350,"37.68684068,-120.9976715",1,0,0,,FELONY
MP20008962,3/28/20, 2:58:02 AM,"Mar 28, 2020, 2:58:02 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3716 DILLINGHAM AVE,MODESTO,CALIFORNIA,95357,"37.6473777,-120.9246251",0,0,0,,FELONY
MP20008965,3/28/20, 3:58:35 AM,"Mar 28, 2020, 3:58:35 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1619 SILKWOOD DR,MODESTO,CALIFORNIA,95350,"37.6685971,-121.0174652",0,0,0,,FELONY
MP20008983,3/28/20, 11:31:23 AM,"Mar 28, 2020, 11:31:23 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1031 DOUGLAS AVE,MODESTO,CALIFORNIA,95350,"37.65872017,-120.9959098",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20008996,3/28/20, 2:09:00 PM,"Mar 24, 2020, 12:00:00 AM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,140 MARK RANDY PL,MODESTO,CALIFORNIA,95350,"37.67493859,-120.9934337",0,0,0,,FELONY
MP20008984,3/28/20, 11:46:16 AM,"Mar 28, 2020, 11:46:16 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2521 MILLER AVE,MO,,,"37.6404949,-120.9490189",1,0,0,,
MP20009021,3/28/20, 6:44:08 PM,"Mar 28, 2020, 6:44:08 PM",211 PC,211 PC ROBBERY 03 Robbery 853,832 OAKDALE RD,MO,,,"37.65425564,-120.9565192",1,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009043,3/28/20, 10:06:00 PM,"Mar 28, 2020, 10:05:00 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,UNKNOWN,MODESTO,,95358,"37.59984844,-120.9960322",0,0,0,,FELONY
MP20009008,3/28/20, 4:01:31 PM,"Mar 28, 2020, 4:01:31 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,620 PARADISE RD,MODESTO,CALIFORNIA,95351,"37.6250004,-121.0147379",1,0,0,,FELONY
MP20009008,3/28/20, 4:01:31 PM,"Mar 28, 2020, 4:01:31 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,620 PARADISE RD,MODESTO,CALIFORNIA,95351,"37.6250004,-121.0147379",1,0,0,,FELONY
MP20009008,3/28/20, 4:01:31 PM,"Mar 28, 2020, 4:01:31 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,620 PARADISE RD,MODESTO,CALIFORNIA,95351,"37.6250004,-121.0147379",1,0,0,,FELONY
MP20009038,3/28/20, 9:33:22 PM,"Mar 28, 2020, 9:33:22 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,419 CALIFORNIA AVE,MO,CALIFORNIA,,"37.63174263,-121.0127018",1,0,0,,FELONY
MP20008973,3/28/20, 9:49:00 AM,"Mar 27, 2020, 11:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2408 MOUNTAIN QUAIL WAY,MODESTO,CALIFORNIA,95355,"37.67617975,-120.9419515",0,0,0,,MISDEMEANOR
MP20008988,3/28/20, 12:13:41 PM,"Mar 27, 2020, 7:30:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,709 W FAIRMONT AVE,MODESTO,CALIFORNIA,95350,"37.65774541,-121.0023026",0,0,0,,MISDEMEANOR
MP20008986,3/28/20, 12:18:00 PM,"Mar 27, 2020, 6:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,,,,,,0,0,0,,MISDEMEANOR
MP20008968,3/28/20, 5:53:00 AM,"Mar 28, 2020, 12:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,3725 JULENE DR,MO,,95357,"37.64187471,-120.9243295",0,0,0,,FELONY
MP20008981,3/28/20, 11:47:00 AM,"Mar 28, 2020, 12:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,828 MAMILANE,MODESTO,CALIFORNIA,95351,"37.61736393,-121.016529",0,0,0,,
MP20008990,3/28/20, 11:26:00 AM,"Mar 28, 2020, 1:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,3012 REDBUD CT,MO,,95354,"37.64112159,-120.9381416",0,0,0,,FELONY
MP20800836,3/28/20, 4:38:00 PM,"Mar 28, 2020, 1:15:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,GOMES,MODESTO,CALIFORNIA,,,0,0,0,,FELONY
MP20009044,3/28/20, 10:21:00 PM,"Mar 28, 2020, 6:00:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,215 ROSELAWN AVE,MODESTO,CALIFORNIA,95351,"37.62889003,-121.0046374",0,0,0,,FELONY
MP20009052,3/29/20, 12:47:22 AM,"Mar 29, 2020, 12:47:22 AM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: FELONY 04 Aggravated Assault 1233,909 4TH ST,MO,,95351,"37.63542922,-121.0055885",0,0,0,,FELONY
MP20009054,3/29/20, 12:52:58 AM,"Mar 29, 2020, 12:52:58 AM",451 (D) PC,451 (D) PC ARSON:PROPERTY 08 Arson 2137,3525 COFFEE RD,MODESTO,CALIFORNIA,95356,"37.69103018,-120.9765734",0,0,0,,FELONY
MP20009080,3/29/20, 9:05:40 AM,"Mar 27, 2020, 5:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,2714 SAN IGNACIO AVE,MODESTO,CALIFORNIA,95354,"37.64020847,-120.9444941",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009125,3/29/20, 6:39:00 PM,"Mar 29, 2020, 3:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,"GARST RD, MO / CLAUS RD, MO ( 43/E3 )",MODESTO,CALIFORNIA,,"37.6525004,-120.9211298",0,0,0,,FELONY
MP20009098,3/29/20, 1:03:05 PM,"Mar 29, 2020, 1:03:05 PM",463 (B) PC,463 (B) PC GRAND THEFT DURING STATE OF EMERGENCY/ETC 06 Theft 2195,1617 N N CARPENTER RD,MODESTO,CALIFORNIA,95351,"37.65900372,-121.0311896",1,0,0,,FELONY
MP20009098,3/29/20, 1:03:05 PM,"Mar 29, 2020, 1:03:05 PM",463 (A) PC,463 (A) PC BURGLARY/ETC DURING STATE OF EMERGENCY/ETC 05 Burglary - Breaking & Entering 2194,1617 N N CARPENTER RD,MODESTO,CALIFORNIA,95351,"37.65900372,-121.0311896",1,0,0,NON-RESIDENCE - DAY (6AM - 6PM),FELONY
MP20009098,3/29/20, 1:03:05 PM,"Mar 29, 2020, 1:03:05 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1617 N N CARPENTER RD,MODESTO,CALIFORNIA,95351,"37.65900372,-121.0311896",1,0,0,,FELONY
MP20009142,3/29/20, 11:15:06 PM,"Mar 23, 2020, 3:15:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2345 SCENIC DR,MO,CALIFORNIA,,"37.65430544,-120.9543841",0,0,0,,FELONY
MP20009141,3/29/20, 10:50:05 PM,"Mar 29, 2020, 9:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2345 SCENIC DR,MO,CALIFORNIA,,"37.65430544,-120.9543841",0,0,0,,FELONY
MP20009140,3/29/20, 10:31:25 PM,"Mar 29, 2020, 9:56:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1108 LEXINGTON DR,MODESTO,CALIFORNIA,95350,"37.68331071,-121.0099585",0,0,0,,FELONY
MP20009131,3/29/20, 7:35:42 PM,"Mar 27, 2020, 6:00:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,2434 GLENDALE AVE,MODESTO,CALIFORNIA,95354,"37.63902974,-120.9505407",0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20800828,3/29/20, 10:00:00 AM,"Mar 1, 2020, 9:45:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,421 LINCOLN AVE,MODESTO,CALIFORNIA,95354,"37.64409959,-120.9391163",0,0,0,,MISDEMEANOR
MP20800831,3/29/20, 4:25:00 PM,"Jan 26, 2020, 2:17:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1407 CARPENTER LN,MODESTO,CALIFORNIA,95351,"37.6504452,-121.0295875",0,0,0,,MISDEMEANOR
MP20800832,3/29/20, 9:13:00 PM,"Mar 28, 2020, 6:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,601 ROXBURY LN,MODESTO,CALIFORNIA,95350,"37.68000201,-121.0007714",0,0,0,,FELONY
MP20009094,3/29/20, 12:12:25 PM,"Mar 29, 2020, 11:13:00 AM",664 /460 (B) PC,664 /460 (B) PC ATTEMPTED BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2912,1600 MC HENRY AVE,MO,,95350,"37.66751471,-120.9935807",0,0,0,NON-RESIDENCE - DAY (6AM - 6PM),FELONY
MP20009110,3/29/20, 3:24:59 PM,"Mar 28, 2020, 6:30:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,3409 PALLISER WAY,MODESTO,CALIFORNIA,95355,"37.68736419,-120.9423541",1,0,0,,
MP20009137,3/29/20, 8:20:44 PM,"Mar 28, 2020, 4:00:00 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,917 ALAMO AVE,MODESTO,CALIFORNIA,95351,"37.61594832,-120.9879677",1,0,0,,FELONY
MP20009137,3/29/20, 8:20:44 PM,"Mar 28, 2020, 4:00:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,917 ALAMO AVE,MODESTO,CALIFORNIA,95351,"37.61594832,-120.9879677",1,0,0,,FELONY
MP20009138,3/29/20, 10:05:11 PM,"Mar 29, 2020, 10:05:11 PM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: FELONY 04 Aggravated Assault 1233,218 SPRUCE ST,MODESTO,CALIFORNIA,95351,"37.63472154,-121.0098487",0,0,0,,
MP20009066,3/29/20, 3:46:00 AM,"Mar 29, 2020, 1:50:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,318 ROSELAWN AVE,MO,,95351,"37.62706663,-121.0052474",0,0,0,,FELONY
MP20009068,3/29/20, 6:37:00 AM,"Mar 29, 2020, 2:30:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,900 17TH ST,MO,,,"37.64515299,-120.9924833",0,0,0,,FELONY
MP20009076,3/29/20, 7:34:43 AM,"Mar 29, 2020, 4:30:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1705 ENSENADA DR,MO,,95355,"37.6753396,-120.9678661",0,0,0,,FELONY
MP20009081,3/29/20, 9:49:53 AM,"Mar 29, 2020, 8:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,501 TUOLUMNE BLVD,MO,,95351,"37.62804353,-121.0004349",0,0,0,,FELONY
MP20009143,3/29/20, 6:52:00 PM,"Mar 28, 2020, 5:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1120 MARSEILLE LN,MO,,95351,"37.61475677,-121.0141205",0,0,0,,FELONY
MP20009079,3/29/20, 8:33:00 AM,"Mar 28, 2020, 10:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3318 MC HENRY AVE,MODESTO,CALIFORNIA,95350,"37.68586872,-120.994188",0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20009149,3/30/20, 1:24:10 AM,"Mar 30, 2020, 1:24:10 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,2401 E ORANGEBURG AVE,MO,CALIFORNIA,95355,"37.6642791,-120.9554114",1,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009178,3/30/20, 9:28:37 AM,"Mar 30, 2020, 9:25:00 AM",664 /187 (A) PC,664 /187 (A) PC ATTEMPTED MURDER 04 Aggravated Assault 2897,157 E COOLIDGE AVE,MODESTO,CALIFORNIA,95350,"37.66611416,-120.9914407",0,0,0,,FELONY
MP20009163,3/30/20, 9:10:00 AM,"Mar 29, 2020, 10:15:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3825 MARIGOLD LN,MODESTO,CALIFORNIA,95356,"37.69360422,-120.9989975",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009163,3/30/20, 9:10:00 AM,"Mar 29, 2020, 10:15:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3825 MARIGOLD LN,MODESTO,CALIFORNIA,95356,"37.69360422,-120.9989975",0,0,0,,FELONY
MP20009155,3/30/20, 5:39:36 AM,"Mar 30, 2020, 5:39:36 AM",463 (A) PC,463 (A) PC BURGLARY/ETC DURING STATE OF EMERGENCY/ETC 05 Burglary - Breaking & Entering 2194,2417 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,"37.63838782,-120.9518039",1,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009155,3/30/20, 5:39:36 AM,"Mar 30, 2020, 5:39:36 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,2417 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,"37.63838782,-120.9518039",1,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009183,3/30/20, 10:30:00 AM,"Mar 30, 2020, 1:57:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3437 OSBORNE DR,MODESTO,CALIFORNIA,95350,"37.68745935,-120.9828508",0,0,0,,
MP20009171,3/30/20, 9:58:00 AM,"Mar 29, 2020, 7:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1204 MARSEILLE LN,MO,,,"37.61406876,-121.0148036",0,0,0,,FELONY
MP20009177,3/30/20, 10:45:00 AM,"Mar 29, 2020, 9:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,924 RAMONA AVE,MODESTO,CALIFORNIA,95350,"37.65626425,-120.9810768",0,0,0,,FELONY
MP20009180,3/30/20, 11:17:00 AM,"Mar 30, 2020, 11:00:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1901 NUTMEG CT,MO,,95350,"37.666775,-121.0266602",0,0,0,,FELONY
MP20009186,3/30/20, 11:25:00 AM,"Mar 30, 2020, 4:30:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,914 TUOLUMNE BLVD,MO,,95351,"37.62751413,-121.0056745",0,0,0,,FELONY
MP20009200,3/30/20, 2:18:00 PM,"Mar 29, 2020, 4:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1009 LORETELLI DR,MO,,95356,"37.6995521,-120.9798962",0,0,0,,FELONY
MP20009230,3/30/20, 10:14:08 PM,"Mar 30, 2020, 8:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,530 4TH ST,MO,,95351,"37.63242804,-121.0009599",1,0,0,,FELONY
MP20009230,3/30/20, 10:14:08 PM,"Mar 30, 2020, 8:00:00 PM",463 (C) PC,463 (C) PC PETTY THEFT:DURING STATE OF EMERGENCY/ETC 06 Theft 2196,530 4TH ST,MO,,95351,"37.63242804,-121.0009599",1,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),MISDEMEANOR
MP20800845,3/30/20, 5:26:00 PM,"Mar 26, 2020, 9:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3717 SHARPSBURG DR,MODESTO,CALIFORNIA,95357,"37.65055562,-120.9250209",0,0,0,,FELONY
MP20800846,3/30/20, 8:49:00 AM,"Mar 30, 2020, 8:30:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,415 MYRTLE AVE,MODESTO,CALIFORNIA,95350,"37.65046068,-121.006441",0,0,0,,MISDEMEANOR
MP20009238,3/30/20, 10:12:11 PM,"Mar 30, 2020, 10:12:11 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1055 ELM AVE,MO,,95351,"37.64350681,-121.0228184",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009233,3/31/20, 12:16:30 AM,"Mar 31, 2020, 12:16:30 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,CALIFORNIA AVE,MODE,,,"37.631398,-121.0192463",1,0,0,,FELONY
MP20009246,3/31/20, 8:15:57 AM,"Mar 31, 2020, 5:50:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,165 N MORTON BLVD,MO,CALIFORNIA,95354,"37.64092114,-120.9857228",0,0,0,,FELONY
MP20009241,3/31/20, 5:15:00 AM,"Mar 30, 2020, 10:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,3221 E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,"37.6637761,-120.9352172",0,0,0,,FELONY
MP20009237,3/31/20, 3:12:32 AM,"Mar 31, 2020, 2:30:00 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2549 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,"37.63855916,-120.9486704",0,0,0,,FELONY
MP20009240,3/31/20, 4:30:35 AM,"Mar 31, 2020, 4:30:35 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,2912 LARAMIE DR,MODESTO,CALIFORNIA,95355,"37.66028155,-120.940898",0,0,0,,FELONY
MP20009324,3/31/20, 8:32:28 PM,"Mar 31, 2020, 8:32:28 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3424 VINTAGE DR,MODESTO,CALIFORNIA,95356,"37.69219232,-121.0602473",0,0,0,,FELONY
MP20009239,3/31/20, 3:59:00 AM,"Mar 30, 2020, 8:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,209 N EMERALD AVE,MO,,95351,"37.6403108,-121.021344",0,0,0,,FELONY
MP20009259,3/31/20, 11:01:28 AM,"Mar 31, 2020, 2:30:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1723 CONNIE WAY,MO,,95354,"37.62589837,-120.9675256",0,0,0,,FELONY
MP20009308,3/31/20, 5:35:00 PM,"Mar 31, 2020, 4:40:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1319 HILLSIDE DR,MO,,95354,"37.62604123,-120.9738649",0,0,0,,FELONY
MP20800865,3/31/20, 1:26:00 PM,"Mar 30, 2020, 11:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,417 BRODERICK AVE,MODESTO,CALIFORNIA,95350,"37.67658596,-120.987506",0,0,0,,MISDEMEANOR
MP20009335,4/1/20, 2:56:29 AM,"Mar 31, 2020, 12:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,"DARLENE LN, MO / SATARIANO LN, MO ( 43/B1 )",MODESTO,CALIFORNIA,,"37.66173851,-120.9376953",0,0,0,,MISDEMEANOR
MP20009334,4/1/20, 2:49:12 AM,"Apr 1, 2020, 2:49:12 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1526 PELTON AVE,MO,,95351,"37.6164122,-121.0134992",0,0,0,,FELONY
MP20009339,4/1/20, 7:12:25 AM,"Apr 1, 2020, 7:12:25 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,701 LINCOLN AVE,MODESTO,,,"37.65221596,-120.9396564",0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009360,4/1/20, 1:39:00 PM,"Mar 31, 2020, 7:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,144 FRANCES AVE,MODESTO,CALIFORNIA,95354,"37.65355019,-120.9931867",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009389,4/1/20, 6:38:44 PM,"Apr 1, 2020, 5:20:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3909 PRESCOTT RD,MODESTO,CALIFORNIA,95356,"37.69587978,-121.032074",0,0,0,RESIDENCE - DAY (6AM - 6PM),FELONY
MP20009358,4/1/20, 1:05:31 PM,"Apr 1, 2020, 3:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1320 DEL VISTA AVE,MODESTO,CALIFORNIA,95350,"37.65789038,-121.013674",0,0,0,,MISDEMEANOR
MP20009371,4/1/20, 4:09:00 PM,"Mar 31, 2020, 6:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1724 BOISE AVE,MODESTO,CALIFORNIA,95358,"37.60531957,-121.0069985",0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20009354,4/1/20, 12:01:00 PM,"Apr 1, 2020, 2:30:00 AM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,900 BRADY AVE,MODESTO,CALIFORNIA,95350,"37.65568362,-120.9995773",0,0,0,,FELONY
MP20009340,4/1/20, 8:02:08 AM,"Apr 1, 2020, 2:06:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1325 SYCAMORE AVE,MODESTO,CALIFORNIA,95350,"37.6628503,-120.9982444",0,0,0,,FELONY
MP20009336,4/1/20, 4:40:00 AM,"Mar 31, 2020, 6:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1813 LOS PAJAROS LN,MO,,95358,"37.60445812,-121.0184009",0,0,0,,FELONY
MP20800849,4/1/20, 11:49:00 AM,"Apr 1, 2020, 12:00:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1518 LORRY AVE,MODESTO,CALIFORNIA,95355,"37.66595818,-120.9703954",0,0,0,,FELONY
MP20800864,4/1/20, 10:20:00 AM,"Mar 31, 2020, 10:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3124 SHERWOOD AVE,MODESTO,CALIFORNIA,95350,"37.68315069,-120.9973021",0,0,0,,FELONY
